area,cabang,sku,periode,qty,event_flag,event_flag_lag1,holiday_count,holiday_count_lag1,rainfall_lag1,is_train,is_test,imputed,spike_flag,sample_weight,month,year,qtr
4,14A,BUVW050CSB,2023-10-01,612.0,1,1.0,0,1.0,0.0,1,0,0,0,1.0,10,2023,4
4,14A,BUVW050CSB,2023-11-01,1296.0,0,1.0,0,0.0,0.0,1,0,0,0,1.0,11,2023,4
4,14A,BUVW050CSB,2023-12-01,396.0,0,0.0,2,0.0,0.0,1,0,0,0,1.0,12,2023,4
4,14A,BUVW050CSB,2024-01-01,684.0,0,0.0,1,2.0,0.0,1,0,0,0,1.0,1,2024,1
4,14A,BUVW050CSB,2024-02-01,792.0,1,0.0,3,1.0,0.0,1,0,0,0,1.0,2,2024,1
4,14A,BUVW050CSB,2024-03-01,864.0,0,1.0,4,3.0,0.0,1,0,0,0,1.0,3,2024,1
4,14A,BUVW050CSB,2024-04-01,780.0,0,0.0,6,4.0,0.0,1,0,0,0,1.0,4,2024,2
4,14A,BUVW050CSB,2024-05-01,1044.0,0,0.0,5,6.0,0.0,1,0,0,0,1.0,5,2024,2
4,14A,BUVW100C192,2021-01-01,852.0,0,,1,,0.0,1,0,0,0,1.0,1,2021,1
4,14A,BUVW100C192,2021-02-01,1296.0,0,0.0,1,1.0,0.0,1,0,0,0,1.0,2,2021,1
4,14A,BUVW100C192,2021-03-01,1500.0,1,0.0,4,1.0,0.0,1,0,0,0,1.0,3,2021,1
4,14A,BUVW100C192,2021-04-01,1308.0,0,1.0,3,4.0,0.0,1,0,0,0,1.0,4,2021,2
4,14A,BUVW100C192,2021-05-01,792.0,0,0.0,5,3.0,0.0,1,0,0,0,1.0,5,2021,2
4,14A,BUVW100C192,2021-06-01,1596.0,0,0.0,1,5.0,0.0,1,0,0,0,1.0,6,2021,2
4,14A,BUVW100C192,2021-07-01,936.0,0,0.0,1,1.0,0.0,1,0,0,0,1.0,7,2021,3
4,14A,BUVW100C192,2021-08-01,2184.0,0,0.0,2,1.0,0.0,1,0,0,1,0.8,8,2021,3
4,14A,BUVW100C192,2021-09-01,1320.0,0,0.0,0,2.0,0.0,1,0,0,0,1.0,9,2021,3
4,14A,BUVW100C192,2021-10-01,804.0,0,0.0,1,0.0,0.0,1,0,0,0,1.0,10,2021,4
4,14A,BUVW100C192,2021-11-01,1224.0,1,0.0,0,1.0,0.0,1,0,0,0,1.0,11,2021,4
4,14A,BUVW100C192,2021-12-01,780.0,0,1.0,1,0.0,0.0,1,0,0,0,1.0,12,2021,4
4,14A,BUVW100C192,2022-01-01,864.0,0,0.0,1,1.0,0.0,1,0,0,0,1.0,1,2022,1
4,14A,BUVW100C192,2022-02-01,1152.0,0,0.0,2,1.0,0.0,1,0,0,0,1.0,2,2022,1
4,14A,BUVW100C192,2022-03-01,960.0,1,0.0,1,2.0,0.0,1,0,0,0,1.0,3,2022,1
4,14A,BUVW100C192,2022-04-01,972.0,0,1.0,2,1.0,0.0,1,0,0,0,1.0,4,2022,2
4,14A,BUVW100C192,2022-05-01,756.0,0,0.0,8,2.0,0.0,1,0,0,0,1.0,5,2022,2
4,14A,BUVW100C192,2022-06-01,1632.0,0,0.0,1,8.0,0.0,1,0,0,0,1.0,6,2022,2
4,14A,BUVW100C192,2022-07-01,1332.0,0,0.0,2,1.0,0.0,1,0,0,0,1.0,7,2022,3
4,14A,BUVW100C192,2022-08-01,3876.0,1,0.0,1,2.0,0.0,1,0,0,1,0.8,8,2022,3
4,14A,BUVW100C192,2022-09-01,756.0,1,1.0,0,1.0,0.0,1,0,0,0,1.0,9,2022,3
4,14A,BUVW100C192,2022-10-01,960.0,0,1.0,1,0.0,0.0,1,0,0,0,1.0,10,2022,4
4,14A,BUVW100C192,2022-11-01,852.0,0,0.0,0,1.0,0.0,1,0,0,0,1.0,11,2022,4
4,14A,BUVW100C192,2022-12-01,768.0,1,0.0,1,0.0,0.0,1,0,0,0,1.0,12,2022,4
4,14A,BUVW100C192,2023-01-01,696.0,0,1.0,3,1.0,0.0,1,0,0,0,1.0,1,2023,1
4,14A,BUVW100C192,2023-02-01,996.0,1,0.0,1,3.0,0.0,1,0,0,0,1.0,2,2023,1
4,14A,BUVW100C192,2023-03-01,1092.0,1,1.0,2,1.0,0.0,1,0,0,0,1.0,3,2023,1
4,14A,BUVW100C192,2023-04-01,852.0,0,1.0,8,2.0,0.0,1,0,0,0,1.0,4,2023,2
4,14A,BUVW100C192,2023-05-01,1284.0,0,0.0,2,8.0,0.0,1,0,0,0,1.0,5,2023,2
4,14A,BUVW100C192,2023-06-01,1272.0,1,0.0,6,2.0,0.0,1,0,0,0,1.0,6,2023,2
4,14A,BUVW100C192,2023-07-01,1908.0,0,1.0,1,6.0,0.0,1,0,0,0,1.0,7,2023,3
4,14A,BUVW100C192,2023-08-01,3180.0,0,0.0,1,1.0,0.0,1,0,0,1,0.8,8,2023,3
4,14A,BUVW100C192,2023-09-01,624.0,1,0.0,1,1.0,0.0,1,0,0,0,1.0,9,2023,3
4,14A,BUVW100C192,2023-10-01,444.0,1,1.0,0,1.0,0.0,1,0,0,0,1.0,10,2023,4
4,14A,BUVW100C192,2023-11-01,1128.0,0,1.0,0,0.0,0.0,1,0,0,0,1.0,11,2023,4
4,14A,BUVW100C192,2023-12-01,492.0,0,0.0,2,0.0,0.0,1,0,0,0,1.0,12,2023,4
4,14A,BUVW100C192,2024-01-01,744.0,0,0.0,1,2.0,0.0,1,0,0,0,1.0,1,2024,1
4,14A,BUVW100C192,2024-02-01,732.0,1,0.0,3,1.0,0.0,1,0,0,0,1.0,2,2024,1
4,14A,BUVW100C192,2024-03-01,852.0,0,1.0,4,3.0,0.0,1,0,0,0,1.0,3,2024,1
4,14A,BUVW100C192,2024-04-01,504.0,0,0.0,6,4.0,0.0,1,0,0,0,1.0,4,2024,2
4,14A,BUVW100C192,2024-05-01,972.0,0,0.0,5,6.0,0.0,1,0,0,0,1.0,5,2024,2
4,14A,BUVW100CSB,2021-01-01,2592.0,0,,1,,0.0,1,0,0,0,1.0,1,2021,1
4,14A,BUVW100CSB,2021-02-01,2484.0,0,0.0,1,1.0,0.0,1,0,0,0,1.0,2,2021,1
4,14A,BUVW100CSB,2021-03-01,4008.0,1,0.0,4,1.0,0.0,1,0,0,0,1.0,3,2021,1
4,14A,BUVW100CSB,2021-04-01,3036.0,0,1.0,3,4.0,0.0,1,0,0,0,1.0,4,2021,2
4,14A,BUVW100CSB,2021-05-01,2616.0,0,0.0,5,3.0,0.0,1,0,0,0,1.0,5,2021,2
4,14A,BUVW100CSB,2021-06-01,3288.0,0,0.0,1,5.0,0.0,1,0,0,0,1.0,6,2021,2
4,14A,BUVW100CSB,2021-07-01,2208.0,0,0.0,1,1.0,0.0,1,0,0,0,1.0,7,2021,3
4,14A,BUVW100CSB,2021-08-01,3312.0,0,0.0,2,1.0,0.0,1,0,0,0,1.0,8,2021,3
4,14A,BUVW100CSB,2021-09-01,3720.0,0,0.0,0,2.0,0.0,1,0,0,0,1.0,9,2021,3
4,14A,BUVW100CSB,2021-10-01,2004.0,0,0.0,1,0.0,0.0,1,0,0,0,1.0,10,2021,4
4,14A,BUVW100CSB,2021-11-01,2844.0,1,0.0,0,1.0,0.0,1,0,0,0,1.0,11,2021,4
4,14A,BUVW100CSB,2021-12-01,1884.0,0,1.0,1,0.0,0.0,1,0,0,0,1.0,12,2021,4
4,14A,BUVW100CSB,2022-01-01,2232.0,0,0.0,1,1.0,0.0,1,0,0,0,1.0,1,2022,1
4,14A,BUVW100CSB,2022-02-01,2892.0,0,0.0,2,1.0,0.0,1,0,0,0,1.0,2,2022,1
4,14A,BUVW100CSB,2022-03-01,2484.0,1,0.0,1,2.0,0.0,1,0,0,0,1.0,3,2022,1
4,14A,BUVW100CSB,2022-04-01,2676.0,0,1.0,2,1.0,0.0,1,0,0,0,1.0,4,2022,2
4,14A,BUVW100CSB,2022-05-01,2412.0,0,0.0,8,2.0,0.0,1,0,0,0,1.0,5,2022,2
4,14A,BUVW100CSB,2022-06-01,3564.0,0,0.0,1,8.0,0.0,1,0,0,0,1.0,6,2022,2
4,14A,BUVW100CSB,2022-07-01,1620.0,0,0.0,2,1.0,0.0,1,0,0,0,1.0,7,2022,3
4,14A,BUVW100CSB,2022-08-01,3540.0,1,0.0,1,2.0,0.0,1,0,0,0,1.0,8,2022,3
4,14A,BUVW100CSB,2022-09-01,1644.0,1,1.0,0,1.0,0.0,1,0,0,0,1.0,9,2022,3
4,14A,BUVW100CSB,2022-10-01,2784.0,0,1.0,1,0.0,0.0,1,0,0,0,1.0,10,2022,4
4,14A,BUVW100CSB,2022-11-01,2184.0,0,0.0,0,1.0,0.0,1,0,0,0,1.0,11,2022,4
4,14A,BUVW100CSB,2022-12-01,2304.0,1,0.0,1,0.0,0.0,1,0,0,0,1.0,12,2022,4
4,14A,BUVW100CSB,2023-01-01,2088.0,0,1.0,3,1.0,0.0,1,0,0,0,1.0,1,2023,1
4,14A,BUVW100CSB,2023-02-01,2184.0,1,0.0,1,3.0,0.0,1,0,0,0,1.0,2,2023,1
4,14A,BUVW100CSB,2023-03-01,3228.0,1,1.0,2,1.0,0.0,1,0,0,0,1.0,3,2023,1
4,14A,BUVW100CSB,2023-04-01,1968.0,0,1.0,8,2.0,0.0,1,0,0,0,1.0,4,2023,2
4,14A,BUVW100CSB,2023-05-01,3408.0,0,0.0,2,8.0,0.0,1,0,0,0,1.0,5,2023,2
4,14A,BUVW100CSB,2023-06-01,2328.0,1,0.0,6,2.0,0.0,1,0,0,0,1.0,6,2023,2
4,14A,BUVW100CSB,2023-07-01,2508.0,0,1.0,1,6.0,0.0,1,0,0,0,1.0,7,2023,3
4,14A,BUVW100CSB,2023-08-01,3000.0,0,0.0,1,1.0,0.0,1,0,0,0,1.0,8,2023,3
4,14A,BUVW100CSB,2023-09-01,1608.0,1,0.0,1,1.0,0.0,1,0,0,0,1.0,9,2023,3
4,14A,BUVW100CSB,2023-10-01,1452.0,1,1.0,0,1.0,0.0,1,0,0,0,1.0,10,2023,4
4,14A,BUVW100CSB,2023-11-01,1872.0,0,1.0,0,0.0,0.0,1,0,0,0,1.0,11,2023,4
4,14A,BUVW100CSB,2023-12-01,1332.0,0,0.0,2,0.0,0.0,1,0,0,0,1.0,12,2023,4
4,14A,BUVW100CSB,2024-01-01,2100.0,0,0.0,1,2.0,0.0,1,0,0,0,1.0,1,2024,1
4,14A,BUVW100CSB,2024-02-01,1812.0,1,0.0,3,1.0,0.0,1,0,0,0,1.0,2,2024,1
4,14A,BUVW100CSB,2024-03-01,2916.0,0,1.0,4,3.0,0.0,1,0,0,0,1.0,3,2024,1
4,14A,BUVW100CSB,2024-04-01,2064.0,0,0.0,6,4.0,0.0,1,0,0,0,1.0,4,2024,2
4,14A,BUVW100CSB,2024-05-01,2160.0,0,0.0,5,6.0,0.0,1,0,0,0,1.0,5,2024,2
4,14A,BUVW100CSW,2021-01-01,1992.0,0,,1,,0.0,1,0,0,0,1.0,1,2021,1
4,14A,BUVW100CSW,2021-02-01,2136.0,0,0.0,1,1.0,0.0,1,0,0,0,1.0,2,2021,1
4,14A,BUVW100CSW,2021-03-01,3168.0,1,0.0,4,1.0,0.0,1,0,0,0,1.0,3,2021,1
4,14A,BUVW100CSW,2021-04-01,2496.0,0,1.0,3,4.0,0.0,1,0,0,0,1.0,4,2021,2
4,14A,BUVW100CSW,2021-05-01,2196.0,0,0.0,5,3.0,0.0,1,0,0,0,1.0,5,2021,2
4,14A,BUVW100CSW,2021-06-01,2580.0,0,0.0,1,5.0,0.0,1,0,0,0,1.0,6,2021,2
4,14A,BUVW100CSW,2021-07-01,1836.0,0,0.0,1,1.0,0.0,1,0,0,0,1.0,7,2021,3
4,14A,BUVW100CSW,2021-08-01,2964.0,0,0.0,2,1.0,0.0,1,0,0,0,1.0,8,2021,3
4,14A,BUVW100CSW,2021-09-01,2796.0,0,0.0,0,2.0,0.0,1,0,0,0,1.0,9,2021,3
4,14A,BUVW100CSW,2021-10-01,1392.0,0,0.0,1,0.0,0.0,1,0,0,0,1.0,10,2021,4
4,14A,BUVW100CSW,2021-11-01,2256.0,1,0.0,0,1.0,0.0,1,0,0,0,1.0,11,2021,4
4,14A,BUVW100CSW,2021-12-01,1524.0,0,1.0,1,0.0,0.0,1,0,0,0,1.0,12,2021,4
4,14A,BUVW100CSW,2022-01-01,1416.0,0,0.0,1,1.0,0.0,1,0,0,0,1.0,1,2022,1
4,14A,BUVW100CSW,2022-02-01,2244.0,0,0.0,2,1.0,0.0,1,0,0,0,1.0,2,2022,1
4,14A,BUVW100CSW,2022-03-01,2004.0,1,0.0,1,2.0,0.0,1,0,0,0,1.0,3,2022,1
4,14A,BUVW100CSW,2022-04-01,1764.0,0,1.0,2,1.0,0.0,1,0,0,0,1.0,4,2022,2
4,14A,BUVW100CSW,2022-05-01,1896.0,0,0.0,8,2.0,0.0,1,0,0,0,1.0,5,2022,2
4,14A,BUVW100CSW,2022-06-01,2568.0,0,0.0,1,8.0,0.0,1,0,0,0,1.0,6,2022,2
4,14A,BUVW100CSW,2022-07-01,1476.0,0,0.0,2,1.0,0.0,1,0,0,0,1.0,7,2022,3
4,14A,BUVW100CSW,2022-08-01,4308.0,1,0.0,1,2.0,0.0,1,0,0,1,0.8,8,2022,3
4,14A,BUVW100CSW,2022-09-01,1392.0,1,1.0,0,1.0,0.0,1,0,0,0,1.0,9,2022,3
4,14A,BUVW100CSW,2022-10-01,1584.0,0,1.0,1,0.0,0.0,1,0,0,0,1.0,10,2022,4
4,14A,BUVW100CSW,2022-11-01,1248.0,0,0.0,0,1.0,0.0,1,0,0,0,1.0,11,2022,4
4,14A,BUVW100CSW,2022-12-01,1476.0,1,0.0,1,0.0,0.0,1,0,0,0,1.0,12,2022,4
4,14A,BUVW100CSW,2023-01-01,1596.0,0,1.0,3,1.0,0.0,1,0,0,0,1.0,1,2023,1
4,14A,BUVW100CSW,2023-02-01,1236.0,1,0.0,1,3.0,0.0,1,0,0,0,1.0,2,2023,1
4,14A,BUVW100CSW,2023-03-01,2628.0,1,1.0,2,1.0,0.0,1,0,0,0,1.0,3,2023,1
4,14A,BUVW100CSW,2023-04-01,1440.0,0,1.0,8,2.0,0.0,1,0,0,0,1.0,4,2023,2
4,14A,BUVW100CSW,2023-05-01,2352.0,0,0.0,2,8.0,0.0,1,0,0,0,1.0,5,2023,2
4,14A,BUVW100CSW,2023-06-01,2040.0,1,0.0,6,2.0,0.0,1,0,0,0,1.0,6,2023,2
4,14A,BUVW100CSW,2023-07-01,2184.0,0,1.0,1,6.0,0.0,1,0,0,0,1.0,7,2023,3
4,14A,BUVW100CSW,2023-08-01,3444.0,0,0.0,1,1.0,0.0,1,0,0,0,1.0,8,2023,3
4,14A,BUVW100CSW,2023-09-01,1236.0,1,0.0,1,1.0,0.0,1,0,0,0,1.0,9,2023,3
4,14A,BUVW100CSW,2023-10-01,840.0,1,1.0,0,1.0,0.0,1,0,0,0,1.0,10,2023,4
4,14A,BUVW100CSW,2023-11-01,1428.0,0,1.0,0,0.0,0.0,1,0,0,0,1.0,11,2023,4
4,14A,BUVW100CSW,2023-12-01,864.0,0,0.0,2,0.0,0.0,1,0,0,0,1.0,12,2023,4
4,14A,BUVW100CSW,2024-01-01,1152.0,0,0.0,1,2.0,0.0,1,0,0,0,1.0,1,2024,1
4,14A,BUVW100CSW,2024-02-01,1284.0,1,0.0,3,1.0,0.0,1,0,0,0,1.0,2,2024,1
4,14A,BUVW100CSW,2024-03-01,2664.0,0,1.0,4,3.0,0.0,1,0,0,0,1.0,3,2024,1
4,14A,BUVW100CSW,2024-04-01,1392.0,0,0.0,6,4.0,0.0,1,0,0,0,1.0,4,2024,2
4,14A,BUVW100CSW,2024-05-01,1452.0,0,0.0,5,6.0,0.0,1,0,0,0,1.0,5,2024,2
4,14A,BUVW200CSB,2021-01-01,1392.0,0,,1,,0.0,1,0,0,0,1.0,1,2021,1
4,14A,BUVW200CSB,2021-02-01,1224.0,0,0.0,1,1.0,0.0,1,0,0,0,1.0,2,2021,1
4,14A,BUVW200CSB,2021-03-01,2268.0,1,0.0,4,1.0,0.0,1,0,0,0,1.0,3,2021,1
4,14A,BUVW200CSB,2021-04-01,1944.0,0,1.0,3,4.0,0.0,1,0,0,0,1.0,4,2021,2
4,14A,BUVW200CSB,2021-05-01,1572.0,0,0.0,5,3.0,0.0,1,0,0,0,1.0,5,2021,2
4,14A,BUVW200CSB,2021-06-01,1764.0,0,0.0,1,5.0,0.0,1,0,0,0,1.0,6,2021,2
4,14A,BUVW200CSB,2021-07-01,1608.0,0,0.0,1,1.0,0.0,1,0,0,0,1.0,7,2021,3
4,14A,BUVW200CSB,2021-08-01,1656.0,0,0.0,2,1.0,0.0,1,0,0,0,1.0,8,2021,3
4,14A,BUVW200CSB,2021-09-01,2472.0,0,0.0,0,2.0,0.0,1,0,0,0,1.0,9,2021,3
4,14A,BUVW200CSB,2021-10-01,1104.0,0,0.0,1,0.0,0.0,1,0,0,0,1.0,10,2021,4
4,14A,BUVW200CSB,2021-11-01,1692.0,1,0.0,0,1.0,0.0,1,0,0,0,1.0,11,2021,4
4,14A,BUVW200CSB,2021-12-01,876.0,0,1.0,1,0.0,0.0,1,0,0,0,1.0,12,2021,4
4,14A,BUVW200CSB,2022-01-01,1224.0,0,0.0,1,1.0,0.0,1,0,0,0,1.0,1,2022,1
4,14A,BUVW200CSB,2022-02-01,1476.0,0,0.0,2,1.0,0.0,1,0,0,0,1.0,2,2022,1
4,14A,BUVW200CSB,2022-03-01,1416.0,1,0.0,1,2.0,0.0,1,0,0,0,1.0,3,2022,1
4,14A,BUVW200CSB,2022-04-01,1740.0,0,1.0,2,1.0,0.0,1,0,0,0,1.0,4,2022,2
4,14A,BUVW200CSB,2022-05-01,1440.0,0,0.0,8,2.0,0.0,1,0,0,0,1.0,5,2022,2
4,14A,BUVW200CSB,2022-06-01,2040.0,0,0.0,1,8.0,0.0,1,0,0,0,1.0,6,2022,2
4,14A,BUVW200CSB,2022-07-01,768.0,0,0.0,2,1.0,0.0,1,0,0,0,1.0,7,2022,3
4,14A,BUVW200CSB,2022-08-01,2424.0,1,0.0,1,2.0,0.0,1,0,0,0,1.0,8,2022,3
4,14A,BUVW200CSB,2022-09-01,888.0,1,1.0,0,1.0,0.0,1,0,0,0,1.0,9,2022,3
4,14A,BUVW200CSB,2022-10-01,1488.0,0,1.0,1,0.0,0.0,1,0,0,0,1.0,10,2022,4
4,14A,BUVW200CSB,2022-11-01,864.0,0,0.0,0,1.0,0.0,1,0,0,0,1.0,11,2022,4
4,14A,BUVW200CSB,2022-12-01,1188.0,1,0.0,1,0.0,0.0,1,0,0,0,1.0,12,2022,4
4,14A,BUVW200CSB,2023-01-01,996.0,0,1.0,3,1.0,0.0,1,0,0,0,1.0,1,2023,1
4,14A,BUVW200CSB,2023-02-01,1140.0,1,0.0,1,3.0,0.0,1,0,0,0,1.0,2,2023,1
4,14A,BUVW200CSB,2023-03-01,1752.0,1,1.0,2,1.0,0.0,1,0,0,0,1.0,3,2023,1
4,14A,BUVW200CSB,2023-04-01,1464.0,0,1.0,8,2.0,0.0,1,0,0,0,1.0,4,2023,2
4,14A,BUVW200CSB,2023-05-01,1812.0,0,0.0,2,8.0,0.0,1,0,0,0,1.0,5,2023,2
4,14A,BUVW200CSB,2023-06-01,1176.0,1,0.0,6,2.0,0.0,1,0,0,0,1.0,6,2023,2
4,14A,BUVW200CSB,2023-07-01,1536.0,0,1.0,1,6.0,0.0,1,0,0,0,1.0,7,2023,3
4,14A,BUVW200CSB,2023-08-01,1308.0,0,0.0,1,1.0,0.0,1,0,0,0,1.0,8,2023,3
4,14A,BUVW200CSB,2023-09-01,984.0,1,0.0,1,1.0,0.0,1,0,0,0,1.0,9,2023,3
4,14A,BUVW200CSB,2023-10-01,720.0,1,1.0,0,1.0,0.0,1,0,0,0,1.0,10,2023,4
4,14A,BUVW200CSB,2023-11-01,984.0,0,1.0,0,0.0,0.0,1,0,0,0,1.0,11,2023,4
4,14A,BUVW200CSB,2023-12-01,852.0,0,0.0,2,0.0,0.0,1,0,0,0,1.0,12,2023,4
4,14A,BUVW200CSB,2024-01-01,1116.0,0,0.0,1,2.0,0.0,1,0,0,0,1.0,1,2024,1
4,14A,BUVW200CSB,2024-02-01,600.0,1,0.0,3,1.0,0.0,1,0,0,0,1.0,2,2024,1
4,14A,BUVW200CSB,2024-03-01,1920.0,0,1.0,4,3.0,0.0,1,0,0,0,1.0,3,2024,1
4,14A,BUVW200CSB,2024-04-01,1152.0,0,0.0,6,4.0,0.0,1,0,0,0,1.0,4,2024,2
4,14A,BUVW200CSB,2024-05-01,1188.0,0,0.0,5,6.0,0.0,1,0,0,0,1.0,5,2024,2
4,14A,BUVW200CSW,2021-01-01,1332.0,0,,1,,0.0,1,0,0,0,1.0,1,2021,1
4,14A,BUVW200CSW,2021-02-01,1440.0,0,0.0,1,1.0,0.0,1,0,0,0,1.0,2,2021,1
4,14A,BUVW200CSW,2021-03-01,2376.0,1,0.0,4,1.0,0.0,1,0,0,0,1.0,3,2021,1
4,14A,BUVW200CSW,2021-04-01,1908.0,0,1.0,3,4.0,0.0,1,0,0,0,1.0,4,2021,2
4,14A,BUVW200CSW,2021-05-01,1656.0,0,0.0,5,3.0,0.0,1,0,0,0,1.0,5,2021,2
4,14A,BUVW200CSW,2021-06-01,1872.0,0,0.0,1,5.0,0.0,1,0,0,0,1.0,6,2021,2
4,14A,BUVW200CSW,2021-07-01,1464.0,0,0.0,1,1.0,0.0,1,0,0,0,1.0,7,2021,3
4,14A,BUVW200CSW,2021-08-01,1920.0,0,0.0,2,1.0,0.0,1,0,0,0,1.0,8,2021,3
4,14A,BUVW200CSW,2021-09-01,2244.0,0,0.0,0,2.0,0.0,1,0,0,0,1.0,9,2021,3
4,14A,BUVW200CSW,2021-10-01,1068.0,0,0.0,1,0.0,0.0,1,0,0,0,1.0,10,2021,4
4,14A,BUVW200CSW,2021-11-01,1608.0,1,0.0,0,1.0,0.0,1,0,0,0,1.0,11,2021,4
4,14A,BUVW200CSW,2021-12-01,924.0,0,1.0,1,0.0,0.0,1,0,0,0,1.0,12,2021,4
4,14A,BUVW200CSW,2022-01-01,1152.0,0,0.0,1,1.0,0.0,1,0,0,0,1.0,1,2022,1
4,14A,BUVW200CSW,2022-02-01,1392.0,0,0.0,2,1.0,0.0,1,0,0,0,1.0,2,2022,1
4,14A,BUVW200CSW,2022-03-01,1548.0,1,0.0,1,2.0,0.0,1,0,0,0,1.0,3,2022,1
4,14A,BUVW200CSW,2022-04-01,1656.0,0,1.0,2,1.0,0.0,1,0,0,0,1.0,4,2022,2
4,14A,BUVW200CSW,2022-05-01,1368.0,0,0.0,8,2.0,0.0,1,0,0,0,1.0,5,2022,2
4,14A,BUVW200CSW,2022-06-01,2064.0,0,0.0,1,8.0,0.0,1,0,0,0,1.0,6,2022,2
4,14A,BUVW200CSW,2022-07-01,864.0,0,0.0,2,1.0,0.0,1,0,0,0,1.0,7,2022,3
4,14A,BUVW200CSW,2022-08-01,3132.0,1,0.0,1,2.0,0.0,1,0,0,1,0.8,8,2022,3
4,14A,BUVW200CSW,2022-09-01,804.0,1,1.0,0,1.0,0.0,1,0,0,0,1.0,9,2022,3
4,14A,BUVW200CSW,2022-10-01,1236.0,0,1.0,1,0.0,0.0,1,0,0,0,1.0,10,2022,4
4,14A,BUVW200CSW,2022-11-01,804.0,0,0.0,0,1.0,0.0,1,0,0,0,1.0,11,2022,4
4,14A,BUVW200CSW,2022-12-01,1140.0,1,0.0,1,0.0,0.0,1,0,0,0,1.0,12,2022,4
4,14A,BUVW200CSW,2023-01-01,792.0,0,1.0,3,1.0,0.0,1,0,0,0,1.0,1,2023,1
4,14A,BUVW200CSW,2023-02-01,1044.0,1,0.0,1,3.0,0.0,1,0,0,0,1.0,2,2023,1
4,14A,BUVW200CSW,2023-03-01,1968.0,1,1.0,2,1.0,0.0,1,0,0,0,1.0,3,2023,1
4,14A,BUVW200CSW,2023-04-01,1596.0,0,1.0,8,2.0,0.0,1,0,0,0,1.0,4,2023,2
4,14A,BUVW200CSW,2023-05-01,1620.0,0,0.0,2,8.0,0.0,1,0,0,0,1.0,5,2023,2
4,14A,BUVW200CSW,2023-06-01,1368.0,1,0.0,6,2.0,0.0,1,0,0,0,1.0,6,2023,2
4,14A,BUVW200CSW,2023-07-01,1812.0,0,1.0,1,6.0,0.0,1,0,0,0,1.0,7,2023,3
4,14A,BUVW200CSW,2023-08-01,2064.0,0,0.0,1,1.0,0.0,1,0,0,0,1.0,8,2023,3
4,14A,BUVW200CSW,2023-09-01,792.0,1,0.0,1,1.0,0.0,1,0,0,0,1.0,9,2023,3
4,14A,BUVW200CSW,2023-10-01,636.0,1,1.0,0,1.0,0.0,1,0,0,0,1.0,10,2023,4
4,14A,BUVW200CSW,2023-11-01,1008.0,0,1.0,0,0.0,0.0,1,0,0,0,1.0,11,2023,4
4,14A,BUVW200CSW,2023-12-01,852.0,0,0.0,2,0.0,0.0,1,0,0,0,1.0,12,2023,4
4,14A,BUVW200CSW,2024-01-01,984.0,0,0.0,1,2.0,0.0,1,0,0,0,1.0,1,2024,1
4,14A,BUVW200CSW,2024-02-01,588.0,1,0.0,3,1.0,0.0,1,0,0,0,1.0,2,2024,1
4,14A,BUVW200CSW,2024-03-01,2088.0,0,1.0,4,3.0,0.0,1,0,0,0,1.0,3,2024,1
4,14A,BUVW200CSW,2024-04-01,1272.0,0,0.0,6,4.0,0.0,1,0,0,0,1.0,4,2024,2
4,14A,BUVW200CSW,2024-05-01,1104.0,0,0.0,5,6.0,0.0,1,0,0,0,1.0,5,2024,2
4,14A,DOPQ001K002,2021-01-01,2062.0,0,,1,,0.0,1,0,0,0,1.0,1,2021,1
4,14A,DOPQ001K002,2021-02-01,2484.0,0,0.0,1,1.0,0.0,1,0,0,0,1.0,2,2021,1
4,14A,DOPQ001K002,2021-03-01,3116.0,1,0.0,4,1.0,0.0,1,0,0,0,1.0,3,2021,1
4,14A,DOPQ001K002,2021-04-01,1448.0,0,1.0,3,4.0,0.0,1,0,0,0,1.0,4,2021,2
4,14A,DOPQ001K002,2021-05-01,565.0,0,0.0,5,3.0,0.0,1,0,0,0,1.0,5,2021,2
4,14A,DOPQ001K002,2021-06-01,1036.0,0,0.0,1,5.0,0.0,1,0,0,0,1.0,6,2021,2
4,14A,DOPQ001K002,2021-07-01,648.0,0,0.0,1,1.0,0.0,1,0,0,0,1.0,7,2021,3
4,14A,DOPQ001K002,2021-08-01,1096.0,0,0.0,2,1.0,0.0,1,0,0,0,1.0,8,2021,3
4,14A,DOPQ001K002,2021-09-01,1832.0,0,0.0,0,2.0,0.0,1,0,0,0,1.0,9,2021,3
4,14A,DOPQ001K002,2021-10-01,884.0,0,0.0,1,0.0,0.0,1,0,0,0,1.0,10,2021,4
4,14A,DOPQ001K002,2021-11-01,2241.0,1,0.0,0,1.0,0.0,1,0,0,0,1.0,11,2021,4
4,14A,DOPQ001K002,2021-12-01,1364.0,0,1.0,1,0.0,0.0,1,0,0,0,1.0,12,2021,4
4,14A,DOPQ001K002,2022-01-01,1594.0,0,0.0,1,1.0,0.0,1,0,0,0,1.0,1,2022,1
4,14A,DOPQ001K002,2022-02-01,2471.0,0,0.0,2,1.0,0.0,1,0,0,0,1.0,2,2022,1
4,14A,DOPQ001K002,2022-03-01,1703.0,1,0.0,1,2.0,0.0,1,0,0,0,1.0,3,2022,1
4,14A,DOPQ001K002,2022-04-01,1364.0,0,1.0,2,1.0,0.0,1,0,0,0,1.0,4,2022,2
4,14A,DOPQ001K002,2022-05-01,834.0,0,0.0,8,2.0,0.0,1,0,0,0,1.0,5,2022,2
