periode,area,cabang,sku,qty,imputed,is_active,train_start,nz_last,is_train,is_test,event_flag,holiday_count,event_flag_lag1,holiday_count_lag1,rainfall_lag1,qty_lag1,qty_lag2,qty_lag3,qty_lag4,qty_lag5,qty_lag6,qty_lag7,qty_lag8,qty_lag9,qty_lag10,qty_lag11,qty_lag12,qty_rollmean_3,qty_rollstd_3,qty_rollmean_6,qty_rollstd_6,qty_rollmean_12,qty_rollstd_12,spike_flag,sample_weight,month,year,qtr,selected15,eligible_model,alive_recent
2024-04-01,1A,02A,BNOP400CPOX,152.0,0,1,2021-01-01,2024-05-01,1,0,0,6,1.0,4.0,0.0,1486.0,416.0,95.0,486.0,290.0,2061.0,496.0,365.0,159.0,1384.0,892.0,179.0,665.6666666666666,728.3339435542845,805.6666666666666,782.7772778170472,692.4166666666666,629.0459526982595,0,1.0,4,2024,2,1,1,1
2024-05-01,1A,02A,BNOP400CPOX,739.0,0,1,2021-01-01,2024-05-01,1,0,0,5,0.0,6.0,0.0,152.0,1486.0,416.0,95.0,486.0,290.0,2061.0,496.0,365.0,159.0,1384.0,892.0,684.6666666666666,706.4172515824736,487.5,511.4175397852525,690.1666666666666,631.0942637173706,0,1.0,5,2024,2,1,1,1
2021-01-01,1A,02A,BUVW001K194,515.0,0,1,2021-01-01,2024-05-01,1,0,0,1,,,0.0,,,,,,,,,,,,,,,,,,,0,1.0,1,2021,1,1,1,1
2021-02-01,1A,02A,BUVW001K194,775.0,0,1,2021-01-01,2024-05-01,1,0,0,1,0.0,1.0,0.0,515.0,,,,,,,,,,,,515.0,,515.0,,515.0,,0,1.0,2,2021,1,1,1,1
2021-03-01,1A,02A,BUVW001K194,1382.0,0,1,2021-01-01,2024-05-01,1,0,0,4,0.0,1.0,0.0,775.0,515.0,,,,,,,,,,,645.0,183.8477631085024,645.0,183.8477631085024,645.0,183.8477631085024,0,1.0,3,2021,1,1,1,1
2021-04-01,1A,02A,BUVW001K194,753.0,0,1,2021-01-01,2024-05-01,1,0,0,3,0.0,4.0,0.0,1382.0,775.0,515.0,,,,,,,,,,890.6666666666666,444.9228397523928,890.6666666666666,444.9228397523928,890.6666666666666,444.9228397523928,0,1.0,4,2021,2,1,1,1
2021-05-01,1A,02A,BUVW001K194,970.0,0,1,2021-01-01,2024-05-01,1,0,0,5,0.0,3.0,0.0,753.0,1382.0,775.0,515.0,,,,,,,,,970.0,356.9719876965138,856.25,369.74168911101526,856.25,369.74168911101526,0,1.0,5,2021,2,1,1,1
2021-06-01,1A,02A,BUVW001K194,944.0,0,1,2021-01-01,2024-05-01,1,0,1,1,0.0,5.0,0.0,970.0,753.0,1382.0,775.0,515.0,,,,,,,,1035.0,319.4980438124779,879.0,324.2213749893736,879.0,324.2213749893736,0,1.0,6,2021,2,1,1,1
2021-07-01,1A,02A,BUVW001K194,366.0,0,1,2021-01-01,2024-05-01,1,0,0,1,1.0,1.0,0.0,944.0,970.0,753.0,1382.0,775.0,515.0,,,,,,,889.0,118.49472562101664,889.8333333333334,291.20399493596693,889.8333333333334,291.20399493596693,0,1.0,7,2021,3,1,1,1
2021-08-01,1A,02A,BUVW001K194,778.0,0,1,2021-01-01,2024-05-01,1,0,0,2,0.0,1.0,0.0,366.0,944.0,970.0,753.0,1382.0,775.0,515.0,,,,,,760.0,341.46156445491783,865.0,332.9264182968964,815.0,331.4614105241614,0,1.0,8,2021,3,1,1,1
2021-09-01,1A,02A,BUVW001K194,1528.0,0,1,2021-01-01,2024-05-01,1,0,0,0,0.0,2.0,0.0,778.0,366.0,944.0,970.0,753.0,1382.0,775.0,515.0,,,,,696.0,297.59704299606204,865.5,332.7664346054151,810.375,307.1523295881517,0,1.0,9,2021,3,1,1,1
2021-10-01,1A,02A,BUVW001K194,577.0,0,1,2021-01-01,2024-05-01,1,0,0,1,0.0,0.0,0.0,1528.0,778.0,366.0,944.0,970.0,753.0,1382.0,775.0,515.0,,,,890.6666666666666,589.136090672888,889.8333333333334,380.0654768150702,890.1111111111111,373.8587448637669,0,1.0,10,2021,4,1,1,1
2021-11-01,1A,02A,BUVW001K194,1872.0,0,1,2021-01-01,2024-05-01,1,0,1,0,0.0,1.0,0.0,577.0,1528.0,778.0,366.0,944.0,970.0,753.0,1382.0,775.0,515.0,,,961.0,501.2155225050397,860.5,399.0557605147431,858.8,366.120441627858,1,0.8,11,2021,4,1,1,1
2021-12-01,1A,02A,BUVW001K194,550.0,0,1,2021-01-01,2024-05-01,1,0,0,1,1.0,0.0,0.0,1872.0,577.0,1528.0,778.0,366.0,944.0,970.0,753.0,1382.0,775.0,515.0,,1325.6666666666667,670.7908268106632,1010.8333333333334,578.2333150784956,950.9090909090908,462.56317504649127,0,1.0,12,2021,4,1,1,1
2022-01-01,1A,02A,BUVW001K194,389.0,0,1,2021-01-01,2024-05-01,1,0,0,1,0.0,1.0,0.0,550.0,1872.0,577.0,1528.0,778.0,366.0,944.0,970.0,753.0,1382.0,775.0,515.0,999.6666666666666,755.5834390279695,945.1666666666666,608.9001286472738,917.5,455.9685993973309,0,1.0,1,2022,1,1,1,1
2022-02-01,1A,02A,BUVW001K194,737.0,0,1,2021-01-01,2024-05-01,1,0,0,2,0.0,1.0,0.0,389.0,550.0,1872.0,577.0,1528.0,778.0,366.0,944.0,970.0,753.0,1382.0,775.0,937.0,813.7253836522491,949.0,604.5818389597888,907.0,467.38771135672016,0,1.0,2,2022,1,1,1,1
2022-03-01,1A,02A,BUVW001K194,1216.0,0,1,2021-01-01,2024-05-01,1,0,1,1,0.0,2.0,0.0,737.0,389.0,550.0,1872.0,577.0,1528.0,778.0,366.0,944.0,970.0,753.0,1382.0,558.6666666666666,174.16180216492174,942.1666666666666,607.1274715137396,903.8333333333334,468.490774787088,0,1.0,3,2022,1,1,1,1
2022-04-01,1A,02A,BUVW001K194,1102.0,0,1,2021-01-01,2024-05-01,1,0,0,2,1.0,1.0,0.0,1216.0,737.0,389.0,550.0,1872.0,577.0,1528.0,778.0,366.0,944.0,970.0,753.0,780.6666666666666,415.22564146898895,890.1666666666666,558.3151141306016,890.0,455.3548067166965,0,1.0,4,2022,2,1,1,1
2022-05-01,1A,02A,BUVW001K194,471.0,0,1,2021-01-01,2024-05-01,1,0,0,8,0.0,2.0,0.0,1102.0,1216.0,737.0,389.0,550.0,1872.0,577.0,1528.0,778.0,366.0,944.0,970.0,1018.3333333333334,250.2205693649772,977.6666666666666,540.2668476472221,919.0833333333334,456.9516501841968,0,1.0,5,2022,2,1,1,1
2022-06-01,1A,02A,BUVW001K194,801.0,0,1,2021-01-01,2024-05-01,1,0,0,1,0.0,8.0,0.0,471.0,1102.0,1216.0,737.0,389.0,550.0,1872.0,577.0,1528.0,778.0,366.0,944.0,929.6666666666666,401.2858499041965,744.1666666666666,343.27447715591484,877.5,474.27351142179936,0,1.0,6,2022,2,1,1,1
2022-07-01,1A,02A,BUVW001K194,331.0,0,1,2021-01-01,2024-05-01,1,0,0,2,0.0,1.0,0.0,801.0,471.0,1102.0,1216.0,737.0,389.0,550.0,1872.0,577.0,1528.0,778.0,366.0,791.3333333333334,315.6110475463958,786.0,329.91392816915146,865.5833333333334,474.2472424481738,0,1.0,7,2022,3,1,1,1
2022-08-01,1A,02A,BUVW001K194,451.0,0,1,2021-01-01,2024-05-01,1,0,0,1,0.0,2.0,0.0,331.0,801.0,471.0,1102.0,1216.0,737.0,389.0,550.0,1872.0,577.0,1528.0,778.0,534.3333333333334,241.31583730317683,776.3333333333334,344.4042198734892,862.6666666666666,477.69414583988464,0,1.0,8,2022,3,1,1,1
2022-09-01,1A,02A,BUVW001K194,704.0,0,1,2021-01-01,2024-05-01,1,0,1,0,0.0,1.0,0.0,451.0,331.0,801.0,471.0,1102.0,1216.0,737.0,389.0,550.0,1872.0,577.0,1528.0,527.6666666666666,244.1993720985648,728.6666666666666,369.7927347402416,835.4166666666666,492.07343471428646,0,1.0,9,2022,3,1,1,1
2022-10-01,1A,02A,BUVW001K194,710.0,0,1,2021-01-01,2024-05-01,1,0,0,1,1.0,0.0,0.0,704.0,451.0,331.0,801.0,471.0,1102.0,1216.0,737.0,389.0,550.0,1872.0,577.0,495.3333333333333,190.41095906836165,643.3333333333334,283.9568042267462,766.75,441.5382460526752,0,1.0,10,2022,4,1,1,1
2022-11-01,1A,02A,BUVW001K194,755.0,0,1,2021-01-01,2024-05-01,1,0,1,0,0.0,1.0,0.0,710.0,704.0,451.0,331.0,801.0,471.0,1102.0,1216.0,737.0,389.0,550.0,1872.0,621.6666666666666,147.83211198292915,578.0,185.2652152995808,777.8333333333334,437.9972671839472,0,1.0,11,2022,4,1,1,1
2022-12-01,1A,02A,BUVW001K194,721.0,0,1,2021-01-01,2024-05-01,1,0,0,1,1.0,0.0,0.0,755.0,710.0,704.0,451.0,331.0,801.0,471.0,1102.0,1216.0,737.0,389.0,550.0,723.0,27.87471972953225,625.3333333333334,188.70788713423372,684.75,271.2939114017053,0,1.0,12,2022,4,1,1,1
2023-01-01,1A,02A,BUVW001K194,338.0,0,1,2021-01-01,2024-05-01,1,0,0,3,0.0,1.0,0.0,721.0,755.0,710.0,704.0,451.0,331.0,801.0,471.0,1102.0,1216.0,737.0,389.0,728.6666666666666,23.459184413216665,612.0,176.2271261752856,699.0,268.0440940659509,0,1.0,1,2023,1,1,1,1
2023-02-01,1A,02A,BUVW001K194,318.0,0,1,2021-01-01,2024-05-01,1,0,0,1,0.0,3.0,0.0,338.0,721.0,755.0,710.0,704.0,451.0,331.0,801.0,471.0,1102.0,1216.0,737.0,604.6666666666666,231.56496568637772,613.1666666666666,174.00392715874747,694.75,273.7497613116435,0,1.0,2,2023,1,1,1,1
2023-03-01,1A,02A,BUVW001K194,1010.0,0,1,2021-01-01,2024-05-01,1,0,1,2,0.0,1.0,0.0,318.0,338.0,721.0,755.0,710.0,704.0,451.0,331.0,801.0,471.0,1102.0,1216.0,459.0,227.1189115859795,591.0,204.5795688723584,659.8333333333334,293.8542722734065,0,1.0,3,2023,1,1,1,1
2023-04-01,1A,02A,BUVW001K194,604.0,0,1,2021-01-01,2024-05-01,1,0,0,8,1.0,2.0,0.0,1010.0,318.0,338.0,721.0,755.0,710.0,704.0,451.0,331.0,801.0,471.0,1102.0,555.3333333333334,393.8798463152606,642.0,267.001872652609,642.6666666666666,262.7845067154777,0,1.0,4,2023,2,1,1,1
2023-05-01,1A,02A,BUVW001K194,701.0,0,1,2021-01-01,2024-05-01,1,0,0,2,0.0,8.0,0.0,604.0,1010.0,318.0,338.0,721.0,755.0,710.0,704.0,451.0,331.0,801.0,471.0,644.0,347.7297801454456,624.3333333333334,265.10274737668544,601.1666666666666,219.39040889508243,0,1.0,5,2023,2,1,1,1
2023-06-01,1A,02A,BUVW001K194,505.0,0,1,2021-01-01,2024-05-01,1,0,1,6,0.0,2.0,0.0,701.0,604.0,1010.0,318.0,338.0,721.0,755.0,710.0,704.0,451.0,331.0,801.0,771.6666666666666,212.0243696685201,615.3333333333334,260.6589086654563,620.3333333333334,217.0187814802016,0,1.0,6,2023,2,1,1,1
2023-07-01,1A,02A,BUVW001K194,246.0,0,1,2021-01-01,2024-05-01,1,0,0,1,1.0,6.0,0.0,505.0,701.0,604.0,1010.0,318.0,338.0,721.0,755.0,710.0,704.0,451.0,331.0,603.3333333333334,98.0017006655153,579.3333333333334,258.04934928549363,595.6666666666666,211.3654024038307,0,1.0,7,2023,3,1,1,1
2023-08-01,1A,02A,BUVW001K194,445.0,0,1,2021-01-01,2024-05-01,1,0,0,1,0.0,1.0,0.0,246.0,505.0,701.0,604.0,1010.0,318.0,338.0,721.0,755.0,710.0,704.0,451.0,484.0,228.22576541661533,564.0,277.2745931382824,588.5833333333334,222.18847786725948,0,1.0,8,2023,3,1,1,1
2023-09-01,1A,02A,BUVW001K194,345.0,0,1,2021-01-01,2024-05-01,1,0,1,1,0.0,1.0,0.0,445.0,246.0,505.0,701.0,604.0,1010.0,318.0,338.0,721.0,755.0,710.0,704.0,398.6666666666667,135.5740879863599,585.1666666666666,258.9837189219946,588.0833333333334,222.532718057504,0,1.0,9,2023,3,1,1,1
2023-10-01,1A,02A,BUVW001K194,638.0,0,1,2021-01-01,2024-05-01,1,0,0,0,1.0,1.0,0.0,345.0,445.0,246.0,505.0,701.0,604.0,1010.0,318.0,338.0,721.0,755.0,710.0,345.3333333333333,99.50041875958745,474.3333333333333,166.6465321171332,558.1666666666666,229.55325519298765,0,1.0,10,2023,4,1,1,1
2023-11-01,1A,02A,BUVW001K194,330.0,0,1,2021-01-01,2024-05-01,1,0,0,0,0.0,0.0,0.0,638.0,345.0,445.0,246.0,505.0,701.0,604.0,1010.0,318.0,338.0,721.0,755.0,476.0,148.9395850672343,480.0,172.41577654031562,552.1666666666666,226.13947157906895,0,1.0,11,2023,4,1,1,1
2023-12-01,1A,02A,BUVW001K194,1023.0,0,1,2021-01-01,2024-05-01,1,0,0,2,0.0,0.0,0.0,330.0,638.0,345.0,445.0,246.0,505.0,701.0,604.0,1010.0,318.0,338.0,721.0,437.6666666666667,173.65578980654018,418.1666666666667,140.96441631371627,516.75,224.7613380697602,0,1.0,12,2023,4,1,1,1
2024-01-01,1A,02A,BUVW001K194,355.0,0,1,2021-01-01,2024-05-01,1,0,0,1,0.0,2.0,0.0,1023.0,330.0,638.0,345.0,445.0,246.0,505.0,701.0,604.0,1010.0,318.0,338.0,663.6666666666666,347.2122309673628,504.5,287.37345040904535,541.9166666666666,263.31193334603006,0,1.0,1,2024,1,1,1,1
2024-02-01,1A,02A,BUVW001K194,326.0,0,1,2021-01-01,2024-05-01,1,0,0,3,0.0,1.0,0.0,355.0,1023.0,330.0,638.0,345.0,445.0,246.0,505.0,701.0,604.0,1010.0,318.0,569.3333333333334,393.0856564838424,522.6666666666666,270.72692268532643,543.3333333333334,262.15829129930194,0,1.0,2,2024,1,1,1,1
2024-03-01,1A,02A,BUVW001K194,1436.0,0,1,2021-01-01,2024-05-01,1,0,1,4,0.0,3.0,0.0,326.0,355.0,1023.0,330.0,638.0,345.0,445.0,246.0,505.0,701.0,604.0,1010.0,568.0,394.30825504926975,502.8333333333333,281.6916162520048,544.0,261.54262645799326,0,1.0,3,2024,1,1,1,1
2024-04-01,1A,02A,BUVW001K194,308.0,0,1,2021-01-01,2024-05-01,1,0,0,6,1.0,4.0,0.0,1436.0,326.0,355.0,1023.0,330.0,638.0,345.0,445.0,246.0,505.0,701.0,604.0,705.6666666666666,632.6534069562364,684.6666666666666,457.0031363860282,579.5,345.8632152113948,0,1.0,4,2024,2,1,1,1
2024-05-01,1A,02A,BUVW001K194,904.0,0,1,2021-01-01,2024-05-01,1,0,0,5,0.0,6.0,0.0,308.0,1436.0,326.0,355.0,1023.0,330.0,638.0,345.0,445.0,246.0,505.0,701.0,690.0,646.117636348057,629.6666666666666,482.86837405929447,554.8333333333334,354.40675997383494,0,1.0,5,2024,2,1,1,1
2021-01-01,1A,02A,BUVW001KSB,856.0,0,1,2021-01-01,2024-05-01,1,0,0,1,,,0.0,,,,,,,,,,,,,,,,,,,0,1.0,1,2021,1,1,1,1
2021-02-01,1A,02A,BUVW001KSB,868.0,0,1,2021-01-01,2024-05-01,1,0,0,1,0.0,1.0,0.0,856.0,,,,,,,,,,,,856.0,,856.0,,856.0,,0,1.0,2,2021,1,1,1,1
2021-03-01,1A,02A,BUVW001KSB,2154.0,0,1,2021-01-01,2024-05-01,1,0,0,4,0.0,1.0,0.0,868.0,856.0,,,,,,,,,,,862.0,8.48528137423857,862.0,8.48528137423857,862.0,8.48528137423857,1,0.8,3,2021,1,1,1,1
2021-04-01,1A,02A,BUVW001KSB,650.0,0,1,2021-01-01,2024-05-01,1,0,0,3,0.0,4.0,0.0,2154.0,868.0,856.0,,,,,,,,,,1292.6666666666667,745.9606781415044,1292.6666666666667,745.9606781415044,1292.6666666666667,745.9606781415044,0,1.0,4,2021,2,1,1,1
2021-05-01,1A,02A,BUVW001KSB,660.0,0,1,2021-01-01,2024-05-01,1,0,0,5,0.0,3.0,0.0,650.0,2154.0,868.0,856.0,,,,,,,,,1224.0,812.7459627706556,1132.0,688.64117410061,1132.0,688.64117410061,0,1.0,5,2021,2,1,1,1
2021-06-01,1A,02A,BUVW001KSB,1676.0,0,1,2021-01-01,2024-05-01,1,0,1,1,0.0,5.0,0.0,660.0,650.0,2154.0,868.0,856.0,,,,,,,,1154.6666666666667,865.4624967803823,1037.6,632.6348077682732,1037.6,632.6348077682732,0,1.0,6,2021,2,1,1,1
2021-07-01,1A,02A,BUVW001KSB,742.0,0,1,2021-01-01,2024-05-01,1,0,0,1,1.0,1.0,0.0,1676.0,660.0,650.0,2154.0,868.0,856.0,,,,,,,995.3333333333334,589.4958297845144,1144.0,622.9825037671604,1144.0,622.9825037671604,0,1.0,7,2021,3,1,1,1
2021-08-01,1A,02A,BUVW001KSB,686.0,0,1,2021-01-01,2024-05-01,1,0,0,2,0.0,1.0,0.0,742.0,1676.0,660.0,650.0,2154.0,868.0,856.0,,,,,,1026.0,564.4076540940952,1125.0,635.1425036950369,1086.571428571429,588.6501103210228,0,1.0,8,2021,3,1,1,1
2021-09-01,1A,02A,BUVW001KSB,2061.0,0,1,2021-01-01,2024-05-01,1,0,0,0,0.0,2.0,0.0,686.0,742.0,1676.0,660.0,650.0,2154.0,868.0,856.0,,,,,1034.6666666666667,556.1162947921354,1094.6666666666667,653.9390389529185,1036.5,563.0851242422029,0,1.0,9,2021,3,1,1,1
2021-10-01,1A,02A,BUVW001KSB,855.0,0,1,2021-01-01,2024-05-01,1,0,0,1,0.0,0.0,0.0,2061.0,686.0,742.0,1676.0,660.0,650.0,2154.0,868.0,856.0,,,,1163.0,778.1947057131651,1079.1666666666667,624.2359863598596,1150.3333333333333,627.7372061619416,0,1.0,10,2021,4,1,1,1
2021-11-01,1A,02A,BUVW001KSB,2267.0,0,1,2021-01-01,2024-05-01,1,0,1,0,0.0,1.0,0.0,855.0,2061.0,686.0,742.0,1676.0,660.0,650.0,2154.0,868.0,856.0,,,1200.6666666666667,749.8468732570224,1113.3333333333333,601.2346186528739,1120.8,599.1597449762459,1,0.8,11,2021,4,1,1,1
2021-12-01,1A,02A,BUVW001KSB,975.0,0,1,2021-01-01,2024-05-01,1,0,0,1,1.0,0.0,0.0,2267.0,855.0,2061.0,686.0,742.0,1676.0,660.0,650.0,2154.0,868.0,856.0,,1727.6666666666667,762.7380502723937,1381.1666666666667,707.4521656385444,1225.0,665.2271792402953,0,1.0,12,2021,4,1,1,1
2022-01-01,1A,02A,BUVW001KSB,521.0,0,1,2021-01-01,2024-05-01,1,0,0,1,0.0,1.0,0.0,975.0,2267.0,855.0,2061.0,686.0,742.0,1676.0,660.0,650.0,2154.0,868.0,856.0,1365.6666666666667,782.8801525989358,1264.3333333333333,706.9069717202304,1204.1666666666667,638.3618001406318,0,1.0,1,2022,1,1,1,1
2022-02-01,1A,02A,BUVW001KSB,1533.0,0,1,2021-01-01,2024-05-01,1,0,0,2,0.0,1.0,0.0,521.0,975.0,2267.0,855.0,2061.0,686.0,742.0,1676.0,660.0,650.0,2154.0,868.0,1254.3333333333333,905.896977218344,1227.5,744.333191521109,1176.25,661.8643262509594,0,1.0,2,2022,1,1,1,1
2022-03-01,1A,02A,BUVW001KSB,1582.0,0,1,2021-01-01,2024-05-01,1,0,1,1,0.0,2.0,0.0,1533.0,521.0,975.0,2267.0,855.0,2061.0,686.0,742.0,1676.0,660.0,650.0,2154.0,1009.6666666666666,506.8898631195274,1368.6666666666667,700.0998976336638,1231.6666666666667,661.5483674110627,0,1.0,3,2022,1,1,1,1
2022-04-01,1A,02A,BUVW001KSB,1071.0,0,1,2021-01-01,2024-05-01,1,0,0,2,1.0,1.0,0.0,1582.0,1533.0,521.0,975.0,2267.0,855.0,2061.0,686.0,742.0,1676.0,660.0,650.0,1212.0,598.9248700797119,1288.8333333333333,629.0699219217737,1184.0,607.4445728549306,0,1.0,4,2022,2,1,1,1
2022-05-01,1A,02A,BUVW001KSB,633.0,0,1,2021-01-01,2024-05-01,1,0,0,8,0.0,2.0,0.0,1071.0,1582.0,1533.0,521.0,975.0,2267.0,855.0,2061.0,686.0,742.0,1676.0,660.0,1395.3333333333333,281.94739462057987,1324.8333333333333,604.99732781779,1219.0833333333333,585.5627376267804,0,1.0,5,2022,2,1,1,1
2022-06-01,1A,02A,BUVW001KSB,1669.0,0,1,2021-01-01,2024-05-01,1,0,0,1,0.0,8.0,0.0,633.0,1071.0,1582.0,1533.0,521.0,975.0,2267.0,855.0,2061.0,686.0,742.0,1676.0,1095.3333333333333,474.9677182012829,1052.5,441.8306236557171,1216.8333333333333,587.953280972273,0,1.0,6,2022,2,1,1,1
2022-07-01,1A,02A,BUVW001KSB,442.0,0,1,2021-01-01,2024-05-01,1,0,0,2,0.0,1.0,0.0,1669.0,633.0,1071.0,1582.0,1533.0,521.0,975.0,2267.0,855.0,2061.0,686.0,742.0,1124.3333333333333,520.0551252832081,1168.1666666666667,503.9573063927802,1216.25,587.4595730771607,0,1.0,7,2022,3,1,1,1
2022-08-01,1A,02A,BUVW001KSB,679.0,0,1,2021-01-01,2024-05-01,1,0,0,1,0.0,2.0,0.0,442.0,1669.0,633.0,1071.0,1582.0,1533.0,521.0,975.0,2267.0,855.0,2061.0,686.0,914.6666666666666,660.2153689011893,1155.0,524.8462632047597,1191.25,615.2047885201982,0,1.0,8,2022,3,1,1,1
2022-09-01,1A,02A,BUVW001KSB,1117.0,0,1,2021-01-01,2024-05-01,1,0,1,0,0.0,1.0,0.0,679.0,442.0,1669.0,633.0,1071.0,1582.0,1533.0,521.0,975.0,2267.0,855.0,2061.0,930.0,650.8709549519015,1012.6666666666666,517.5823283948811,1190.6666666666667,615.7305097248801,0,1.0,9,2022,3,1,1,1
2022-10-01,1A,02A,BUVW001KSB,1228.0,0,1,2021-01-01,2024-05-01,1,0,0,1,1.0,0.0,0.0,1117.0,679.0,442.0,1669.0,633.0,1071.0,1582.0,1533.0,521.0,975.0,2267.0,855.0,746.0,342.4514564138986,935.1666666666666,445.0089512208339,1112.0,551.3660720923492,0,1.0,10,2022,4,1,1,1
2022-11-01,1A,02A,BUVW001KSB,1142.0,0,1,2021-01-01,2024-05-01,1,0,1,0,0.0,1.0,0.0,1228.0,1117.0,679.0,442.0,1669.0,633.0,1071.0,1582.0,1533.0,521.0,975.0,2267.0,1008.0,290.2774534820092,961.3333333333334,458.9896149878192,1143.0833333333333,546.0488586753077,0,1.0,11,2022,4,1,1,1
2022-12-01,1A,02A,BUVW001KSB,859.0,0,1,2021-01-01,2024-05-01,1,0,0,1,1.0,0.0,0.0,1142.0,1228.0,1117.0,679.0,442.0,1669.0,633.0,1071.0,1582.0,1533.0,521.0,975.0,1162.3333333333333,58.2265689641182,1046.1666666666667,432.438396383423,1049.3333333333333,416.8285746035903,0,1.0,12,2022,4,1,1,1
2023-01-01,1A,02A,BUVW001KSB,466.0,0,1,2021-01-01,2024-05-01,1,0,0,3,0.0,1.0,0.0,859.0,1142.0,1228.0,1117.0,679.0,442.0,1669.0,633.0,1071.0,1582.0,1533.0,521.0,1076.3333333333333,193.0656192420942,911.1666666666666,307.49791327205224,1039.6666666666667,420.04184495732295,0,1.0,1,2023,1,1,1,1
2023-02-01,1A,02A,BUVW001KSB,520.0,0,1,2021-01-01,2024-05-01,1,0,0,1,0.0,3.0,0.0,466.0,859.0,1142.0,1228.0,1117.0,679.0,442.0,1669.0,633.0,1071.0,1582.0,1533.0,822.3333333333334,339.48834049689185,915.1666666666666,300.2448445297047,1035.0833333333333,426.4667648424104,0,1.0,2,2023,1,1,1,1
2023-03-01,1A,02A,BUVW001KSB,1780.0,0,1,2021-01-01,2024-05-01,1,0,1,2,0.0,1.0,0.0,520.0,466.0,859.0,1142.0,1228.0,1117.0,679.0,442.0,1669.0,633.0,1071.0,1582.0,615.0,213.02816715167145,888.6666666666666,330.72748096683256,950.6666666666666,419.1429205877016,0,1.0,3,2023,1,1,1,1
2023-04-01,1A,02A,BUVW001KSB,716.0,0,1,2021-01-01,2024-05-01,1,0,0,8,1.0,2.0,0.0,1780.0,520.0,466.0,859.0,1142.0,1228.0,1117.0,679.0,442.0,1669.0,633.0,1071.0,922.0,743.5401804879143,999.1666666666666,493.1492336673216,967.1666666666666,449.0832749933895,0,1.0,4,2023,2,1,1,1
2023-05-01,1A,02A,BUVW001KSB,1441.0,0,1,2021-01-01,2024-05-01,1,0,0,2,0.0,8.0,0.0,716.0,1780.0,520.0,466.0,859.0,1142.0,1228.0,1117.0,679.0,442.0,1669.0,633.0,1005.3333333333334,678.0009832834561,913.8333333333334,489.9201635640919,937.5833333333334,453.2944975566678,0,1.0,5,2023,2,1,1,1
2023-06-01,1A,02A,BUVW001KSB,1274.0,0,1,2021-01-01,2024-05-01,1,0,1,6,0.0,2.0,0.0,1441.0,716.0,1780.0,520.0,466.0,859.0,1142.0,1228.0,1117.0,679.0,442.0,1669.0,1312.3333333333333,543.544233097301,963.6666666666666,531.2350390050215,1004.9166666666666,463.8266640054499,0,1.0,6,2023,2,1,1,1
2023-07-01,1A,02A,BUVW001KSB,586.0,0,1,2021-01-01,2024-05-01,1,0,0,1,1.0,6.0,0.0,1274.0,1441.0,716.0,1780.0,520.0,466.0,859.0,1142.0,1228.0,1117.0,679.0,442.0,1143.6666666666667,379.6660813574651,1032.8333333333333,541.7934723367075,972.0,424.7870054509676,0,1.0,7,2023,3,1,1,1
2023-08-01,1A,02A,BUVW001KSB,470.0,0,1,2021-01-01,2024-05-01,1,0,0,1,0.0,1.0,0.0,586.0,1274.0,1441.0,716.0,1780.0,520.0,466.0,859.0,1142.0,1228.0,1117.0,679.0,1100.3333333333333,453.1846569924156,1052.8333333333333,518.3938335538595,984.0,410.23851155594434,0,1.0,8,2023,3,1,1,1
2023-09-01,1A,02A,BUVW001KSB,605.0,0,1,2021-01-01,2024-05-01,1,0,1,1,0.0,1.0,0.0,470.0,586.0,1274.0,1441.0,716.0,1780.0,520.0,466.0,859.0,1142.0,1228.0,1117.0,776.6666666666666,434.5909954581822,1044.5,528.9664450605538,966.5833333333334,428.399019253044,0,1.0,9,2023,3,1,1,1
2023-10-01,1A,02A,BUVW001KSB,1653.0,0,1,2021-01-01,2024-05-01,1,0,0,0,1.0,1.0,0.0,605.0,470.0,586.0,1274.0,1441.0,716.0,1780.0,520.0,466.0,859.0,1142.0,1228.0,553.6666666666666,73.07758434249216,848.6666666666666,405.24642708686105,923.9166666666666,437.4570022160797,0,1.0,10,2023,4,1,1,1
2023-11-01,1A,02A,BUVW001KSB,578.0,0,1,2021-01-01,2024-05-01,1,0,0,0,0.0,0.0,0.0,1653.0,605.0,470.0,586.0,1274.0,1441.0,716.0,1780.0,520.0,466.0,859.0,1142.0,909.3333333333334,647.5618374590442,1004.8333333333334,510.71456476848846,959.3333333333334,479.49771699775687,0,1.0,11,2023,4,1,1,1
2023-12-01,1A,02A,BUVW001KSB,737.0,0,1,2021-01-01,2024-05-01,1,0,0,2,0.0,0.0,0.0,578.0,1653.0,605.0,470.0,586.0,1274.0,1441.0,716.0,1780.0,520.0,466.0,859.0,945.3333333333334,613.0059814825084,861.0,484.1413016878439,912.3333333333334,487.5391514970102,0,1.0,12,2023,4,1,1,1
2024-01-01,1A,02A,BUVW001KSB,884.0,0,1,2021-01-01,2024-05-01,1,0,0,1,0.0,2.0,0.0,737.0,578.0,1653.0,605.0,470.0,586.0,1274.0,1441.0,716.0,1780.0,520.0,466.0,989.3333333333334,580.2243818845718,771.5,440.1612204635932,902.1666666666666,490.0181505605567,0,1.0,1,2024,1,1,1,1
